series_id        	year	period	       value	footnote_codes
PRS84006172      	2014	Q03	        -2.4	
PRS84006172      	2014	Q04	         6.5	
PRS84006172      	2014	Q05	         0.4	
PRS84006172      	2015	Q01	         2.7	
PRS84006172      	2015	Q02	         0.1	
PRS84006172      	2015	Q03	         0.6	
PRS84006172      	2015	Q04	         1.9	
PRS84006172      	2015	Q05	         1.3	
PRS84006172      	2016	Q01	        -0.2	
PRS84006172      	2016	Q02	        -1.8	
PRS84006172      	2016	Q03	        -0.7	
PRS84006172      	2016	Q04	         0.5	
PRS84006172      	2016	Q05	         0.0	
PRS84006172      	2017	Q01	         1.6	
PRS84006172      	2017	Q02	         1.8	
PRS84006172      	2017	Q03	        -0.7	
PRS84006172      	2017	Q04	         1.0	
PRS84006172      	2017	Q05	         0.6	
PRS84006172      	2018	Q01	        -0.5	
PRS84006172      	2018	Q02	        -3.3	R
PRS84006172      	2018	Q03	         1.7	
PRS84006172      	2018	Q04	         0.5	R
PRS84006172      	2018	Q05	        -0.3	
PRS84006172      	2019	Q01	         5.1	R
PRS84006172      	2019	Q02	        -4.5	R
PRS84006172      	2019	Q03	        -2.5	R
PRS84006172      	2019	Q04	         3.2	R
PRS84006172      	2019	Q05	         0.4	
PRS84006172      	2020	Q01	         9.9	R
PRS84006172      	2020	Q02	        12.8	R
PRS84006172      	2020	Q03	       -15.9	R
PRS84006172      	2020	Q04	        11.3	R
PRS84006172      	2020	Q05	         3.1	R
PRS84006172      	2021	Q01	        -9.6	R
PRS84006172      	2021	Q02	        -2.5	
PRS84006172      	2021	Q03	         2.6	R
PRS84006172      	2021	Q04	        -3.2	R
PRS84006172      	2021	Q05	        -2.2	R
PRS84006172      	2022	Q01	         0.0	
PRS84006172      	2022	Q02	        -3.3	
PRS84006172      	2022	Q03	         3.0	R
PRS84006172      	2022	Q04	         0.0	R
PRS84006172      	2022	Q05	        -0.7	R
PRS84006173      	1995	Q01	     108.051	
PRS84006173      	1995	Q02	     108.027	
PRS84006173      	1995	Q03	     108.110	
PRS84006173      	1995	Q04	     107.956	
PRS84006173      	1995	Q05	     108.000	
PRS84006173      	1996	Q01	     107.859	R
PRS84006173      	1996	Q02	     107.197	
PRS84006173      	1996	Q03	     107.580	
PRS84006173      	1996	Q04	     107.487	
PRS84006173      	1996	Q05	     107.494	
PRS84006173      	1997	Q01	     108.212	
PRS84006173      	1997	Q02	     107.473	R
PRS84006173      	1997	Q03	     107.296	
PRS84006173      	1997	Q04	     108.538	
PRS84006173      	1997	Q05	     107.847	
PRS84006173      	1998	Q01	     109.657	R
PRS84006173      	1998	Q02	     110.462	
PRS84006173      	1998	Q03	     110.379	
PRS84006173      	1998	Q04	     110.175	R
PRS84006173      	1998	Q05	     110.137	R
PRS84006173      	1999	Q01	     110.593	
PRS84006173      	1999	Q02	     110.502	
PRS84006173      	1999	Q03	     110.154	
PRS84006173      	1999	Q04	     110.197	
PRS84006173      	1999	Q05	     110.326	
PRS84006173      	2000	Q01	     113.647	
PRS84006173      	2000	Q02	     111.205	
PRS84006173      	2000	Q03	     112.849	
PRS84006173      	2000	Q04	     111.903	
PRS84006173      	2000	Q05	     112.361	R
PRS84006173      	2001	Q01	     114.432	
PRS84006173      	2001	Q02	     112.584	
PRS84006173      	2001	Q03	     111.946	
PRS84006173      	2001	Q04	     111.398	
PRS84006173      	2001	Q05	     112.555	
PRS84006173      	2002	Q01	     109.754	
PRS84006173      	2002	Q02	     110.053	
PRS84006173      	2002	Q03	     109.357	
PRS84006173      	2002	Q04	     109.285	
PRS84006173      	2002	Q05	     109.580	
PRS84006173      	2003	Q01	     108.407	R
PRS84006173      	2003	Q02	     108.522	
PRS84006173      	2003	Q03	     107.407	
PRS84006173      	2003	Q04	     107.476	
PRS84006173      	2003	Q05	     107.910	
PRS84006173      	2004	Q01	     106.376	R
PRS84006173      	2004	Q02	     106.788	
PRS84006173      	2004	Q03	     107.677	
PRS84006173      	2004	Q04	     106.605	R
PRS84006173      	2004	Q05	     106.833	
PRS84006173      	2005	Q01	     105.346	
PRS84006173      	2005	Q02	     105.300	R
PRS84006173      	2005	Q03	     104.935	R
PRS84006173      	2005	Q04	     104.648	
PRS84006173      	2005	Q05	     105.025	
PRS84006173      	2006	Q01	     105.330	
PRS84006173      	2006	Q02	     104.646	
PRS84006173      	2006	Q03	     104.632	
PRS84006173      	2006	Q04	     105.497	
PRS84006173      	2006	Q05	     104.997	
PRS84006173      	2007	Q01	     106.871	
PRS84006173      	2007	Q02	     105.865	
PRS84006173      	2007	Q03	     104.891	
PRS84006173      	2007	Q04	     104.931	
PRS84006173      	2007	Q05	     105.616	R
PRS84006173      	2008	Q01	     106.366	
PRS84006173      	2008	Q02	     104.979	
PRS84006173      	2008	Q03	     104.918	
PRS84006173      	2008	Q04	     106.669	
PRS84006173      	2008	Q05	     105.726	
PRS84006173      	2009	Q01	     102.929	
PRS84006173      	2009	Q02	     103.894	
PRS84006173      	2009	Q03	     103.017	
PRS84006173      	2009	Q04	     101.778	
PRS84006173      	2009	Q05	     102.894	
PRS84006173      	2010	Q01	     100.149	
PRS84006173      	2010	Q02	     100.516	
PRS84006173      	2010	Q03	     100.171	
PRS84006173      	2010	Q04	      99.604	
PRS84006173      	2010	Q05	     100.114	
PRS84006173      	2011	Q01	     101.412	
PRS84006173      	2011	Q02	     100.029	
PRS84006173      	2011	Q03	     100.455	
PRS84006173      	2011	Q04	      98.232	
PRS84006173      	2011	Q05	     100.013	
PRS84006173      	2012	Q01	      99.749	
PRS84006173      	2012	Q02	      99.407	
PRS84006173      	2012	Q03	      99.157	
PRS84006173      	2012	Q04	     101.721	
PRS84006173      	2012	Q05	     100.000	
PRS84006173      	2013	Q01	      99.238	
PRS84006173      	2013	Q02	      99.986	
PRS84006173      	2013	Q03	      98.838	
PRS84006173      	2013	Q04	      98.364	
PRS84006173      	2013	Q05	      99.100	
PRS84006173      	2014	Q01	     100.901	
PRS84006173      	2014	Q02	      98.922	
PRS84006173      	2014	Q03	      98.335	
PRS84006173      	2014	Q04	      99.887	
PRS84006173      	2014	Q05	      99.492	
PRS84006173      	2015	Q01	     100.557	
PRS84006173      	2015	Q02	     100.578	
PRS84006173      	2015	Q03	     100.718	
PRS84006173      	2015	Q04	     101.202	
PRS84006173      	2015	Q05	     100.761	
PRS84006173      	2016	Q01	     101.141	
PRS84006173      	2016	Q02	     100.688	
PRS84006173      	2016	Q03	     100.501	
PRS84006173      	2016	Q04	     100.618	
PRS84006173      	2016	Q05	     100.742	
PRS84006173      	2017	Q01	     101.016	
PRS84006173      	2017	Q02	     101.473	
PRS84006173      	2017	Q03	     101.295	
PRS84006173      	2017	Q04	     101.557	
PRS84006173      	2017	Q05	     101.332	
PRS84006173      	2018	Q01	     101.420	R
PRS84006173      	2018	Q02	     100.567	R
PRS84006173      	2018	Q03	     100.995	R
PRS84006173      	2018	Q04	     101.124	R
PRS84006173      	2018	Q05	     101.014	R
PRS84006173      	2019	Q01	     102.392	R
PRS84006173      	2019	Q02	     101.215	R
PRS84006173      	2019	Q03	     100.588	R
PRS84006173      	2019	Q04	     101.374	R
PRS84006173      	2019	Q05	     101.381	R
PRS84006173      	2020	Q01	     103.787	R
PRS84006173      	2020	Q02	     106.964	R
PRS84006173      	2020	Q03	     102.432	R
PRS84006173      	2020	Q04	     105.208	R
PRS84006173      	2020	Q05	     104.547	R
PRS84006173      	2021	Q01	     102.579	R
PRS84006173      	2021	Q02	     101.919	R
PRS84006173      	2021	Q03	     102.576	R
PRS84006173      	2021	Q04	     101.737	R
PRS84006173      	2021	Q05	     102.195	R
PRS84006173      	2022	Q01	     101.725	R
PRS84006173      	2022	Q02	     100.870	R
PRS84006173      	2022	Q03	     101.619	R
PRS84006173      	2022	Q04	     101.612	R
PRS84006173      	2022	Q05	     101.466	R
PRS85006011      	1995	Q01	         3.6	
PRS85006011      	1995	Q02	         3.1	
PRS85006011      	1995	Q03	         2.5	
PRS85006011      	1995	Q04	         2.2	
PRS85006011      	1995	Q05	         2.8	
PRS85006011      	1996	Q01	         2.0	
PRS85006011      	1996	Q02	         2.2	
PRS85006011      	1996	Q03	         2.3	
PRS85006011      	1996	Q04	         3.0	
PRS85006011      	1996	Q05	         2.4	
PRS85006011      	1997	Q01	         3.0	
PRS85006011      	1997	Q02	         3.0	
PRS85006011      	1997	Q03	         2.8	
PRS85006011      	1997	Q04	         2.5	
PRS85006011      	1997	Q05	         2.8	
PRS85006011      	1998	Q01	         2.2	
PRS85006011      	1998	Q02	         2.3	
PRS85006011      	1998	Q03	         2.3	
PRS85006011      	1998	Q04	         2.2	
PRS85006011      	1998	Q05	         2.3	
PRS85006011      	1999	Q01	         1.8	
PRS85006011      	1999	Q02	         1.8	
PRS85006011      	1999	Q03	         1.9	
PRS85006011      	1999	Q04	         1.8	
PRS85006011      	1999	Q05	         1.8	
PRS85006011      	2000	Q01	         2.3	
PRS85006011      	2000	Q02	         2.1	
PRS85006011      	2000	Q03	         1.6	
PRS85006011      	2000	Q04	         1.1	
PRS85006011      	2000	Q05	         1.8	
PRS85006011      	2001	Q01	         0.9	
PRS85006011      	2001	Q02	        -0.2	
PRS85006011      	2001	Q03	        -1.1	
PRS85006011      	2001	Q04	        -1.9	
PRS85006011      	2001	Q05	        -0.6	
PRS85006011      	2002	Q01	        -3.2	
PRS85006011      	2002	Q02	        -2.7	
PRS85006011      	2002	Q03	        -2.1	
PRS85006011      	2002	Q04	        -1.0	
PRS85006011      	2002	Q05	        -2.3	
PRS85006011      	2003	Q01	        -0.2	
PRS85006011      	2003	Q02	        -0.4	
PRS85006011      	2003	Q03	         0.0	
PRS85006011      	2003	Q04	         0.2	
PRS85006011      	2003	Q05	        -0.1	
PRS85006011      	2004	Q01	         0.5	
PRS85006011      	2004	Q02	         1.4	
PRS85006011      	2004	Q03	         1.7	
PRS85006011      	2004	Q04	         1.9	
PRS85006011      	2004	Q05	         1.4	
PRS85006011      	2005	Q01	         2.1	
PRS85006011      	2005	Q02	         1.9	
PRS85006011      	2005	Q03	         1.8	
PRS85006011      	2005	Q04	         1.7	
PRS85006011      	2005	Q05	         1.8	
PRS85006011      	2006	Q01	         2.1	
PRS85006011      	2006	Q02	         2.0	
PRS85006011      	2006	Q03	         1.9	
PRS85006011      	2006	Q04	         1.8	
PRS85006011      	2006	Q05	         2.0	
PRS85006011      	2007	Q01	         1.2	
PRS85006011      	2007	Q02	         1.2	
PRS85006011      	2007	Q03	         0.8	
PRS85006011      	2007	Q04	         0.4	
PRS85006011      	2007	Q05	         0.9	
PRS85006011      	2008	Q01	        -0.1	
PRS85006011      	2008	Q02	        -0.8	
PRS85006011      	2008	Q03	        -1.5	
PRS85006011      	2008	Q04	        -3.4	
PRS85006011      	2008	Q05	        -1.5	
PRS85006011      	2009	Q01	        -5.0	
PRS85006011      	2009	Q02	        -6.3	
PRS85006011      	2009	Q03	        -6.4	
PRS85006011      	2009	Q04	        -5.0	
PRS85006011      	2009	Q05	        -5.7	
PRS85006011      	2010	Q01	        -3.4	
PRS85006011      	2010	Q02	        -1.4	
PRS85006011      	2010	Q03	        -0.4	
PRS85006011      	2010	Q04	         0.5	
PRS85006011      	2010	Q05	        -1.2	
PRS85006011      	2011	Q01	         1.2	
PRS85006011      	2011	Q02	         1.4	
PRS85006011      	2011	Q03	         1.7	
PRS85006011      	2011	Q04	         1.9	
PRS85006011      	2011	Q05	         1.6	
PRS85006011      	2012	Q01	         2.1	
PRS85006011      	2012	Q02	         2.0	
PRS85006011      	2012	Q03	         2.1	
PRS85006011      	2012	Q04	         2.0	
PRS85006011      	2012	Q05	         2.0	
PRS85006011      	2013	Q01	         1.7	
PRS85006011      	2013	Q02	         1.9	
PRS85006011      	2013	Q03	         2.0	
PRS85006011      	2013	Q04	         1.9	
PRS85006011      	2013	Q05	         1.9	
PRS85006011      	2014	Q01	         1.9	
PRS85006011      	2014	Q02	         1.9	
PRS85006011      	2014	Q03	         2.0	
PRS85006011      	2014	Q04	         2.5	
PRS85006011      	2014	Q05	         2.1	
PRS85006011      	2015	Q01	         2.4	
PRS85006011      	2015	Q02	         2.6	
PRS85006011      	2015	Q03	         2.3	
PRS85006011      	2015	Q04	         1.9	
PRS85006011      	2015	Q05	         2.3	
PRS85006011      	2016	Q01	         2.0	
PRS85006011      	2016	Q02	         1.9	
PRS85006011      	2016	Q03	         1.8	
PRS85006011      	2016	Q04	         1.7	
PRS85006011      	2016	Q05	         1.9	
PRS85006011      	2017	Q01	         1.7	
PRS85006011      	2017	Q02	         1.5	
PRS85006011      	2017	Q03	         1.6	
PRS85006011      	2017	Q04	         1.8	
PRS85006011      	2017	Q05	         1.6	
PRS85006011      	2018	Q01	         1.9	
PRS85006011      	2018	Q02	         1.9	R
PRS85006011      	2018	Q03	         1.9	
PRS85006011      	2018	Q04	         1.7	
PRS85006011      	2018	Q05	         1.9	
PRS85006011      	2019	Q01	         1.4	
PRS85006011      	2019	Q02	         1.0	
PRS85006011      	2019	Q03	         1.3	
PRS85006011      	2019	Q04	         1.1	R
PRS85006011      	2019	Q05	         1.2	
PRS85006011      	2020	Q01	        -0.1	R
PRS85006011      	2020	Q02	       -12.6	
PRS85006011      	2020	Q03	        -7.3	
PRS85006011      	2020	Q04	        -5.9	R
PRS85006011      	2020	Q05	        -6.6	
PRS85006011      	2021	Q01	        -4.1	
PRS85006011      	2021	Q02	        11.0	R
PRS85006011      	2021	Q03	         5.8	R
PRS85006011      	2021	Q04	         5.5	R
PRS85006011      	2021	Q05	         4.4	R
PRS85006011      	2022	Q01	         5.7	R
PRS85006011      	2022	Q02	         5.2	R
PRS85006011      	2022	Q03	         4.2	R
PRS85006011      	2022	Q04	         3.3	R
PRS85006011      	2022	Q05	         4.6	R
PRS85006012      	1995	Q01	         3.6	
PRS85006012      	1995	Q02	         1.6	
PRS85006012      	1995	Q03	         2.5	
PRS85006012      	1995	Q04	         1.1	
PRS85006012      	1995	Q05	         2.8	
PRS85006012      	1996	Q01	         2.8	
PRS85006012      	1996	Q02	         2.6	
PRS85006012      	1996	Q03	         2.6	
PRS85006012      	1996	Q04	         3.9	
PRS85006012      	1996	Q05	         2.4	
PRS85006012      	1997	Q01	         3.1	
PRS85006012      	1997	Q02	         2.3	
PRS85006012      	1997	Q03	         1.9	
PRS85006012      	1997	Q04	         2.5	
PRS85006012      	1997	Q05	         2.8	
PRS85006012      	1998	Q01	         2.2	
PRS85006012      	1998	Q02	         2.8	
PRS85006012      	1998	Q03	         1.8	
PRS85006012      	1998	Q04	         2.0	
PRS85006012      	1998	Q05	         2.3	
PRS85006012      	1999	Q01	         0.8	
PRS85006012      	1999	Q02	         2.6	
PRS85006012      	1999	Q03	         2.3	
PRS85006012      	1999	Q04	         1.7	
PRS85006012      	1999	Q05	         1.8	
PRS85006012      	2000	Q01	         2.5	
PRS85006012      	2000	Q02	         1.8	
PRS85006012      	2000	Q03	         0.5	
PRS85006012      	2000	Q04	        -0.4	
PRS85006012      	2000	Q05	         1.8	
PRS85006012      	2001	Q01	         1.6	
PRS85006012      	2001	Q02	        -2.3	
PRS85006012      	2001	Q03	        -3.1	
PRS85006012      	2001	Q04	        -3.7	
PRS85006012      	2001	Q05	        -0.6	
PRS85006012      	2002	Q01	        -3.5	
PRS85006012      	2002	Q02	        -0.5	
PRS85006012      	2002	Q03	        -0.6	
PRS85006012      	2002	Q04	         0.6	
PRS85006012      	2002	Q05	        -2.3	
PRS85006012      	2003	Q01	        -0.3	
PRS85006012      	2003	Q02	        -1.1	
PRS85006012      	2003	Q03	         1.0	
PRS85006012      	2003	Q04	         1.4	
PRS85006012      	2003	Q05	        -0.1	
PRS85006012      	2004	Q01	         0.9	
PRS85006012      	2004	Q02	         2.3	
PRS85006012      	2004	Q03	         2.2	
PRS85006012      	2004	Q04	         2.1	
PRS85006012      	2004	Q05	         1.4	
PRS85006012      	2005	Q01	         1.7	
PRS85006012      	2005	Q02	         1.6	
PRS85006012      	2005	Q03	         1.5	
PRS85006012      	2005	Q04	         1.7	
PRS85006012      	2005	Q05	         1.8	
PRS85006012      	2006	Q01	         3.6	
PRS85006012      	2006	Q02	         1.3	
PRS85006012      	2006	Q03	         1.1	
PRS85006012      	2006	Q04	         1.4	
PRS85006012      	2006	Q05	         2.0	
PRS85006012      	2007	Q01	         1.1	
PRS85006012      	2007	Q02	         1.2	
PRS85006012      	2007	Q03	        -0.6	
PRS85006012      	2007	Q04	        -0.2	
PRS85006012      	2007	Q05	         0.9	
PRS85006012      	2008	Q01	        -1.0	
PRS85006012      	2008	Q02	        -1.6	
PRS85006012      	2008	Q03	        -3.1	
PRS85006012      	2008	Q04	        -7.6	
PRS85006012      	2008	Q05	        -1.5	
PRS85006012      	2009	Q01	        -7.7	
PRS85006012      	2009	Q02	        -6.7	
PRS85006012      	2009	Q03	        -3.4	
PRS85006012      	2009	Q04	        -2.2	
PRS85006012      	2009	Q05	        -5.7	
PRS85006012      	2010	Q01	        -1.2	
PRS85006012      	2010	Q02	         1.2	
PRS85006012      	2010	Q03	         0.4	
PRS85006012      	2010	Q04	         1.4	
PRS85006012      	2010	Q05	        -1.2	
PRS85006012      	2011	Q01	         1.9	
PRS85006012      	2011	Q02	         1.9	
PRS85006012      	2011	Q03	         1.6	
PRS85006012      	2011	Q04	         2.1	
PRS85006012      	2011	Q05	         1.6	
PRS85006012      	2012	Q01	         2.7	
PRS85006012      	2012	Q02	         1.6	
PRS85006012      	2012	Q03	         1.9	
PRS85006012      	2012	Q04	         1.8	
PRS85006012      	2012	Q05	         2.0	
PRS85006012      	2013	Q01	         1.7	
PRS85006012      	2013	Q02	         2.1	
PRS85006012      	2013	Q03	         2.5	
PRS85006012      	2013	Q04	         1.3	
PRS85006012      	2013	Q05	         1.9	
PRS85006012      	2014	Q01	         1.8	
PRS85006012      	2014	Q02	         2.1	
PRS85006012      	2014	Q03	         2.6	
PRS85006012      	2014	Q04	         3.5	
PRS85006012      	2014	Q05	         2.1	
PRS85006012      	2015	Q01	         1.3	
PRS85006012      	2015	Q02	         2.9	
PRS85006012      	2015	Q03	         1.3	
PRS85006012      	2015	Q04	         2.1	
PRS85006012      	2015	Q05	         2.3	
PRS85006012      	2016	Q01	         1.8	
PRS85006012      	2016	Q02	         2.2	
PRS85006012      	2016	Q03	         1.2	
PRS85006012      	2016	Q04	         1.6	
PRS85006012      	2016	Q05	         1.9	
PRS85006012      	2017	Q01	         1.7	
PRS85006012      	2017	Q02	         1.6	
PRS85006012      	2017	Q03	         1.5	
PRS85006012      	2017	Q04	         2.4	
PRS85006012      	2017	Q05	         1.6	
PRS85006012      	2018	Q01	         2.2	
PRS85006012      	2018	Q02	         1.7	R
PRS85006012      	2018	Q03	         1.2	R
PRS85006012      	2018	Q04	         1.8	R
PRS85006012      	2018	Q05	         1.9	
PRS85006012      	2019	Q01	         0.8	R
PRS85006012      	2019	Q02	         0.3	R
PRS85006012      	2019	Q03	         2.5	R
PRS85006012      	2019	Q04	         0.7	R
PRS85006012      	2019	Q05	         1.2	
PRS85006012      	2020	Q01	        -3.9	R
PRS85006012      	2020	Q02	       -41.1	R
PRS85006012      	2020	Q03	        29.5	R
PRS85006012      	2020	Q04	         6.9	R
PRS85006012      	2020	Q05	        -6.6	
PRS85006012      	2021	Q01	         3.9	R
PRS85006012      	2021	Q02	         5.5	R
PRS85006012      	2021	Q03	         6.8	R
PRS85006012      	2021	Q04	         5.8	R
PRS85006012      	2021	Q05	         4.4	R
PRS85006012      	2022	Q01	         4.7	R
PRS85006012      	2022	Q02	         3.7	R
PRS85006012      	2022	Q03	         2.6	R
PRS85006012      	2022	Q04	         2.3	R
PRS85006012      	2022	Q05	         4.6	R
PRS85006013      	1995	Q01	      90.739	
PRS85006013      	1995	Q02	      91.107	
PRS85006013      	1995	Q03	      91.660	
PRS85006013      	1995	Q04	      91.921	
PRS85006013      	1995	Q05	      91.357	
PRS85006013      	1996	Q01	      92.567	
PRS85006013      	1996	Q02	      93.152	
PRS85006013      	1996	Q03	      93.750	
PRS85006013      	1996	Q04	      94.648	
PRS85006013      	1996	Q05	      93.529	
PRS85006013      	1997	Q01	      95.370	
PRS85006013      	1997	Q02	      95.914	
PRS85006013      	1997	Q03	      96.374	
PRS85006013      	1997	Q04	      96.972	
PRS85006013      	1997	Q05	      96.158	
PRS85006013      	1998	Q01	      97.494	
PRS85006013      	1998	Q02	      98.159	
PRS85006013      	1998	Q03	      98.592	
PRS85006013      	1998	Q04	      99.075	
PRS85006013      	1998	Q05	      98.330	
PRS85006013      	1999	Q01	      99.261	
PRS85006013      	1999	Q02	      99.905	
PRS85006013      	1999	Q03	     100.464	
PRS85006013      	1999	Q04	     100.898	
PRS85006013      	1999	Q05	     100.132	
PRS85006013      	2000	Q01	     101.523	
PRS85006013      	2000	Q02	     101.980	
PRS85006013      	2000	Q03	     102.100	
PRS85006013      	2000	Q04	     102.000	
PRS85006013      	2000	Q05	     101.901	
PRS85006013      	2001	Q01	     102.415	
PRS85006013      	2001	Q02	     101.811	
PRS85006013      	2001	Q03	     101.001	R
PRS85006013      	2001	Q04	     100.052	
PRS85006013      	2001	Q05	     101.319	
PRS85006013      	2002	Q01	      99.153	
PRS85006013      	2002	Q02	      99.019	
PRS85006013      	2002	Q03	      98.876	
PRS85006013      	2002	Q04	      99.016	
PRS85006013      	2002	Q05	      99.016	
PRS85006013      	2003	Q01	      98.946	
PRS85006013      	2003	Q02	      98.665	
PRS85006013      	2003	Q03	      98.907	
PRS85006013      	2003	Q04	      99.247	
PRS85006013      	2003	Q05	      98.942	
PRS85006013      	2004	Q01	      99.458	
PRS85006013      	2004	Q02	     100.029	
PRS85006013      	2004	Q03	     100.563	
PRS85006013      	2004	Q04	     101.096	
PRS85006013      	2004	Q05	     100.287	
PRS85006013      	2005	Q01	     101.534	
PRS85006013      	2005	Q02	     101.940	
PRS85006013      	2005	Q03	     102.325	
PRS85006013      	2005	Q04	     102.766	
PRS85006013      	2005	Q05	     102.140	
PRS85006013      	2006	Q01	     103.672	
PRS85006013      	2006	Q02	     104.005	
PRS85006013      	2006	Q03	     104.285	
PRS85006013      	2006	Q04	     104.656	
PRS85006013      	2006	Q05	     104.154	
PRS85006013      	2007	Q01	     104.935	
PRS85006013      	2007	Q02	     105.255	
PRS85006013      	2007	Q03	     105.098	
PRS85006013      	2007	Q04	     105.056	
PRS85006013      	2007	Q05	     105.092	
PRS85006013      	2008	Q01	     104.805	
PRS85006013      	2008	Q02	     104.371	
PRS85006013      	2008	Q03	     103.561	
PRS85006013      	2008	Q04	     101.532	
PRS85006013      	2008	Q05	     103.563	
PRS85006013      	2009	Q01	      99.523	
PRS85006013      	2009	Q02	      97.809	
PRS85006013      	2009	Q03	      96.977	
PRS85006013      	2009	Q04	      96.434	
PRS85006013      	2009	Q05	      97.690	
PRS85006013      	2010	Q01	      96.151	
PRS85006013      	2010	Q02	      96.442	
PRS85006013      	2010	Q03	      96.547	
PRS85006013      	2010	Q04	      96.886	
PRS85006013      	2010	Q05	      96.511	
PRS85006013      	2011	Q01	      97.350	
PRS85006013      	2011	Q02	      97.813	
PRS85006013      	2011	Q03	      98.206	
PRS85006013      	2011	Q04	      98.707	
PRS85006013      	2011	Q05	      98.020	
PRS85006013      	2012	Q01	      99.358	
PRS85006013      	2012	Q02	      99.742	
PRS85006013      	2012	Q03	     100.221	
PRS85006013      	2012	Q04	     100.673	
PRS85006013      	2012	Q05	     100.000	
PRS85006013      	2013	Q01	     101.089	
PRS85006013      	2013	Q02	     101.605	
PRS85006013      	2013	Q03	     102.241	
PRS85006013      	2013	Q04	     102.584	
PRS85006013      	2013	Q05	     101.884	
PRS85006013      	2014	Q01	     103.034	
PRS85006013      	2014	Q02	     103.580	
PRS85006013      	2014	Q03	     104.245	
PRS85006013      	2014	Q04	     105.145	
PRS85006013      	2014	Q05	     104.009	
PRS85006013      	2015	Q01	     105.482	
PRS85006013      	2015	Q02	     106.248	
PRS85006013      	2015	Q03	     106.599	
PRS85006013      	2015	Q04	     107.150	
PRS85006013      	2015	Q05	     106.383	
PRS85006013      	2016	Q01	     107.634	
PRS85006013      	2016	Q02	     108.232	
PRS85006013      	2016	Q03	     108.547	
PRS85006013      	2016	Q04	     108.970	
PRS85006013      	2016	Q05	     108.354	
PRS85006013      	2017	Q01	     109.443	R
PRS85006013      	2017	Q02	     109.872	
PRS85006013      	2017	Q03	     110.270	
PRS85006013      	2017	Q04	     110.919	
PRS85006013      	2017	Q05	     110.125	
PRS85006013      	2018	Q01	     111.527	R
PRS85006013      	2018	Q02	     112.004	R
PRS85006013      	2018	Q03	     112.326	R
PRS85006013      	2018	Q04	     112.826	R
PRS85006013      	2018	Q05	     112.180	
PRS85006013      	2019	Q01	     113.046	R
PRS85006013      	2019	Q02	     113.141	R
PRS85006013      	2019	Q03	     113.840	R
PRS85006013      	2019	Q04	     114.029	R
PRS85006013      	2019	Q05	     113.523	
PRS85006013      	2020	Q01	     112.906	R
PRS85006013      	2020	Q02	      98.900	R
PRS85006013      	2020	Q03	     105.500	R
PRS85006013      	2020	Q04	     107.269	R
PRS85006013      	2020	Q05	     106.049	R
PRS85006013      	2021	Q01	     108.296	R
PRS85006013      	2021	Q02	     109.767	R
PRS85006013      	2021	Q03	     111.585	R
PRS85006013      	2021	Q04	     113.174	R
PRS85006013      	2021	Q05	     110.706	R
PRS85006013      	2022	Q01	     114.469	R
PRS85006013      	2022	Q02	     115.524	R
PRS85006013      	2022	Q03	     116.275	R
PRS85006013      	2022	Q04	     116.925	R
PRS85006013      	2022	Q05	     115.757	R
PRS85006021      	1995	Q01	         0.1	
PRS85006021      	1995	Q02	        -1.1	
PRS85006021      	1995	Q03	        -0.6	
PRS85006021      	1995	Q04	        -0.5	
PRS85006021      	1995	Q05	        -0.5	
PRS85006021      	1996	Q01	        -0.5	
PRS85006021      	1996	Q02	         0.3	
PRS85006021      	1996	Q03	         0.0	
PRS85006021      	1996	Q04	         0.2	
PRS85006021      	1996	Q05	         0.0	
PRS85006021      	1997	Q01	         0.8	
PRS85006021      	1997	Q02	         0.4	
PRS85006021      	1997	Q03	         0.3	
PRS85006021      	1997	Q04	         0.0	
PRS85006021      	1997	Q05	         0.3	
PRS85006021      	1998	Q01	         0.0	
PRS85006021      	1998	Q02	        -0.1	
PRS85006021      	1998	Q03	        -0.5	
PRS85006021      	1998	Q04	         0.4	
PRS85006021      	1998	Q05	        -0.1	
PRS85006021      	1999	Q01	        -0.1	
PRS85006021      	1999	Q02	         0.0	
PRS85006021      	1999	Q03	         0.4	
PRS85006021      	1999	Q04	        -0.3	
PRS85006021      	1999	Q05	         0.0	
PRS85006021      	2000	Q01	        -0.2	
PRS85006021      	2000	Q02	        -0.3	
PRS85006021      	2000	Q03	        -0.5	
PRS85006021      	2000	Q04	        -0.7	
PRS85006021      	2000	Q05	        -0.4	
PRS85006021      	2001	Q01	        -1.0	
PRS85006021      	2001	Q02	        -1.2	
PRS85006021      	2001	Q03	        -1.5	
PRS85006021      	2001	Q04	        -1.4	
PRS85006021      	2001	Q05	        -1.3	
PRS85006021      	2002	Q01	        -0.9	
PRS85006021      	2002	Q02	        -0.2	
PRS85006021      	2002	Q03	         0.0	
PRS85006021      	2002	Q04	         0.2	
PRS85006021      	2002	Q05	        -0.2	
PRS85006021      	2003	Q01	        -0.3	
PRS85006021      	2003	Q02	        -0.7	
PRS85006021      	2003	Q03	        -0.6	
PRS85006021      	2003	Q04	        -0.4	
PRS85006021      	2003	Q05	        -0.5	
PRS85006021      	2004	Q01	         0.2	
PRS85006021      	2004	Q02	        -0.2	
PRS85006021      	2004	Q03	         0.0	
PRS85006021      	2004	Q04	        -0.2	
PRS85006021      	2004	Q05	         0.0	R
PRS85006021      	2005	Q01	        -0.6	
PRS85006021      	2005	Q02	         0.0	
